Date,log_return,log_volume,log_volume_diff,co_log_ret,log_ret_rolling_z,garman-klass,gk_diff,gk_diff2,negative_return,positive_return,day_sin,day_cos,log_vix,log_vix_return,gk_ma5,gk_ma21,garch,target
2024-03-01,0.007975936433387787,22.281012481285615,-0.09470094807732465,0.007536545651637864,0.7405136418856252,0.4331423153024412,-0.15139979548899707,-0.47242227827368777,0.0,0.007975936433387787,-0.9510565162951536,0.30901699437494723,2.573375271587755,-0.021879406901220477,0.3766203895895587,0.44235282189305136,0.7261970831062236,0.3094850596761455
2024-03-04,-0.0011939745749618424,22.283185720591884,0.002173239306269892,-7.803409652328221e-06,-0.4797788204159751,0.3094850596761455,-0.1236572556262957,0.027742539862701365,-0.0011939745749618424,0.0,0.0,1.0,2.601948653252886,0.028573381665131237,0.3828307964590625,0.43231802365878785,0.724802997076459,0.7020713776790054
2024-03-05,-0.010245406275918967,22.209045740037737,-0.07413998055414694,-0.006255705099659946,-1.489043242829928,0.7020713776790054,0.3925863180028599,0.5162435736291556,-0.010245406275918967,0.0,0.9510565162951535,0.30901699437494745,2.671386219368722,0.06943756611583574,0.45855209829115556,0.4276398309642204,0.7265145265862099,0.49308706363266724
2024-03-06,0.0051279328530018375,22.240380105654314,0.03133436561657632,-0.0006403773673663854,0.3237611639993155,0.49308706363266724,-0.20898431404633816,-0.601570632049198,0.0,0.0051279328530018375,0.5877852522924732,-0.8090169943749473,2.6741486494265287,0.002762430057806853,0.5044655854163395,0.42588033121930835,0.7273173261054632,0.4160398878398387
2024-03-07,0.010251402284984223,22.143473583246966,-0.0969065224073482,0.004855327765081207,1.466386211853864,0.4160398878398387,-0.07704717579282855,0.1319371382535096,0.0,0.010251402284984223,-0.587785252292473,-0.8090169943749475,2.6700021044053517,-0.004146545021177062,0.47076514082601967,0.430300435032076,0.7284045099740788,0.8525699875393987
2024-03-08,-0.006549922992050483,22.160460040299203,0.016986457052237114,-0.00792566852859593,-1.1032180900867943,0.8525699875393987,0.43653009969956,0.5135772754923886,-0.006549922992050483,0.0,-0.9510565162951536,0.30901699437494723,2.6905648712332506,0.020562766827898926,0.5546506752734112,0.4546751359517283,0.7289871416860353,0.4583079436984326
2024-03-11,-0.001122868268028654,22.083326586502924,-0.07713345379627867,0.0011691182136627683,-0.3236189253122275,0.4583079436984326,-0.39426204384096614,-0.8307921435405261,-0.001122868268028654,0.0,0.0,1.0,2.722610369978139,0.0320454987448886,0.5844152520778685,0.4676736974815807,0.7276796274106563,0.7503086192117245
2024-03-12,0.011139512586668232,22.1294878177957,0.04616123129277483,0.007948038806784383,1.2880233674018606,0.7503086192117245,0.29200067551329195,0.6862627193542581,0.0,0.011139512586668232,0.9510565162951535,0.30901699437494745,2.62756296121466,-0.09504740876347917,0.5940627003844124,0.48847587223554306,0.729822023862241,0.35997252234790506
2024-03-13,-0.0019263840021217504,22.177893852550795,0.04840603475509653,-0.0015824229613537618,-0.5273708134353906,0.35997252234790506,-0.3903360968638195,-0.6823367723771114,-0.0019263840021217504,0.0,0.5877852522924732,-0.8090169943749473,2.6210388241125804,-0.0065241371020796635,0.56743979212746,0.4847070304418952,0.7283272832899019,0.6726550618307091
2024-03-14,-0.0028752210514948473,22.268265490096553,0.09037163754575772,-0.00477650792016134,-0.5440432408751592,0.6726550618307091,0.31268253948280406,0.7030186363466235,-0.0028752210514948473,0.0,-0.587785252292473,-0.8090169943749475,2.6672281800910014,0.046189355978421,0.618762826925634,0.4831604892418905,0.7275545818812726,0.44253525954114803
2024-03-15,-0.006504022859738612,22.77143211673908,0.5031666266425283,-0.0012148384180437732,-0.8563432452377202,0.44253525954114803,-0.23011980228956108,-0.5428023417723651,-0.006504022859738612,0.0,-0.9510565162951536,0.30901699437494723,2.667922399422403,0.0006942193314016798,0.5367558813259838,0.47658021674471296,0.7275570519782818,0.4077706764469644
2024-03-18,0.006298184238481497,22.11857444761521,-0.6528576691238719,-0.0010384315831601717,0.7989723219330809,0.4077706764469644,-0.03476458309418362,0.19535521919537746,0.0,0.006298184238481497,0.0,1.0,2.662355236516009,-0.005567162906394252,0.5266484278756902,0.4800923903276439,0.7319165423633891,0.4699973804268574
2024-03-19,0.005633253044342368,22.117468842382372,-0.0011056052328370924,0.0076413342595168686,0.5618270639016154,0.4699973804268574,0.062226703979892994,0.09699128707407662,0.0,0.005633253044342368,0.9510565162951535,0.30901699437494745,2.6261167962573397,-0.03623844025866907,0.4705861801187168,0.48094043836699685,0.7279600287584017,0.5378992233116542
2024-03-20,0.008864765516360507,22.12564267914236,0.008173836759986841,0.008250843782983686,0.9536882536731559,0.5378992233116542,0.06790184288479678,0.005675138904903787,0.0,0.008864765516360507,0.5877852522924732,-0.8090169943749473,2.5680215535731254,-0.05809524268421429,0.5061715203114666,0.4816830755450559,0.7305916279859397,0.2364259716588152
2024-03-21,0.003231309094529067,22.160189147062813,0.03454646792045324,-0.0022678306100561594,0.2561090916783845,0.2364259716588152,-0.301473251652839,-0.3693750945376358,0.0,0.003231309094529067,-0.587785252292473,-0.8090169943749475,2.55877650425956,-0.009245049313565623,0.4189257022770878,0.4703117859525972,0.7292197561360675,0.19556544328752562
